SERVICE NUMBER,REQUEST DATE,LOCATION,WARD,DISTRICT COUNCIL,STATUS,REQUEST TYPE,REQUEST DESCRIPTION,SEE_CLICK_FIX WEBSITE SUBMISSION,MAP LOCATION,LATITUDE,LONGITUDE,GEOCODER
4173834,"TUESDAY, JUNE 23, 2015",706 BLAIR AVE ,1,7,Transfer to VB,Complaint,Tall Grass,No,"706 BLAIR AVE
St Paul, MN
(44.961156, -93.130022)",44.961156,-93.130022,extracted
4173835,"TUESDAY, JUNE 23, 2015",915 DAYTON AVE ,1,8,Under Review,Complaint,Tall Grass,No,"915 DAYTON AVE
St Paul, MN
(44.947434, -93.13859)",44.947434,-93.13859,extracted
4173836,"TUESDAY, JUNE 23, 2015",678 OHIO ST ,2,3,Resolved,Complaint,Tree,No,"678 OHIO ST
St Paul, MN
(44.925469, -93.097687)",44.925469,-93.097687,extracted
4173841,"TUESDAY, JUNE 23, 2015",586 CENTRAL AVE W,1,8,In Compliance,Complaint,Certificate of Occupancy,No,"586 CENTRAL AVE W
St Paul, MN
(44.953052, -93.124904)",44.953052,-93.124904,extracted
4173845,"TUESDAY, JUNE 23, 2015",220 SIDNEY ST E,2,3,Resolved,Complaint,Vehicle/Abandoned,No,"220 SIDNEY ST E
St Paul, MN
(44.923984, -93.076252)",44.923984,-93.076252,extracted
4173856,"TUESDAY, JUNE 23, 2015",1885 JEFFERSON AVE ,3,14,Under Review,Complaint,Exterior,No,"1885 JEFFERSON AVE
St Paul, MN
(44.930672, -93.180034)",44.930672,-93.180034,extracted
4173858,"TUESDAY, JUNE 23, 2015",273 BIRMINGHAM ST ,7,1,Resolved,Complaint,Certificate of Occupancy,No,"273 BIRMINGHAM ST
St Paul, MN
(44.950193, -93.039555)",44.950193,-93.039555,extracted
4173861,"TUESDAY, JUNE 23, 2015",1491 COHANSEY ST ,5,6,Transferred - Closed,Complaint,Graffiti,No,"1491 COHANSEY ST
St Paul, MN
(44.986234, -93.119808)",44.986234,-93.119808,extracted
4173863,"TUESDAY, JUNE 23, 2015",2045 LAUREL AVE ,4,13,Resolved,Complaint,Garbage Rubbish,No,"2045 LAUREL AVE
St Paul, MN
(44.945151, -93.186719)",44.945151,-93.186719,extracted
4173869,"TUESDAY, JUNE 23, 2015",1072 CHARLES AVE ,1,7,Resolved,Complaint,Garbage Rubbish,No,"1072 CHARLES AVE
St Paul, MN
(44.957551, -93.145506)",44.957551,-93.145506,extracted
4173874,"TUESDAY, JUNE 23, 2015",155 RUTH ST N,7,1,Resolved,Complaint,Tall Grass,No,"155 RUTH ST N
St Paul, MN
(44.946022, -93.015084)",44.946022,-93.015084,extracted
4173875,"TUESDAY, JUNE 23, 2015",787 BLAIR AVE ,1,7,In Compliance,Complaint,Garbage Rubbish,No,"787 BLAIR AVE
St Paul, MN
(44.961155, -93.133329)",44.961155,-93.133329,extracted
4173876,"TUESDAY, JUNE 23, 2015",1833 SIMS AVE ,6,2,Resolved,Complaint,Tall Grass,No,"1833 SIMS AVE
St Paul, MN
(44.969533, -93.023012)",44.969533,-93.023012,extracted
4173877,"TUESDAY, JUNE 23, 2015",807 ASHLAND AVE ,1,8,Resolved,Complaint,Overhanging Vegetation (Sidewalk/Alley),No,"807 ASHLAND AVE
St Paul, MN
(44.944035, -93.134167)",44.944035,-93.134167,extracted
4173879,"TUESDAY, JUNE 23, 2015",1035 FREMONT AVE ,7,4,In Compliance,Complaint,Tall Grass,No,"1035 FREMONT AVE
St Paul, MN
(44.957656, -93.056776)",44.957656,-93.056776,extracted
4173880,"TUESDAY, JUNE 23, 2015",1473 THOMAS AVE ,4,11,Resolved,Complaint,Tall Grass,No,"1473 THOMAS AVE
St Paul, MN
(44.959249, -93.162571)",44.959249,-93.162571,extracted
4173884,"TUESDAY, JUNE 23, 2015",1416 BEECH ST ,7,4,In Compliance,Complaint,Tall Grass,No,"1416 BEECH ST
St Paul, MN
(44.962214, -93.041251)",44.962214,-93.041251,extracted
4173889,"TUESDAY, JUNE 23, 2015",2131 SUBURBAN AVE ,7,1,Resolved,Complaint,Shut Off,No,"2131 SUBURBAN AVE
St Paul, MN
(44.950214, -93.009928)",44.950214,-93.009928,extracted
4173897,"TUESDAY, JUNE 23, 2015",Western Ave,,,Under Review,Complaint,Tree,No,"Western Ave
St Paul, MN
",0,0,0
4173901,"TUESDAY, JUNE 23, 2015",1111 CASE AVE ,6,5,Resolved,Complaint,Shut Off,No,"1111 CASE AVE
St Paul, MN
(44.970381, -93.053631)",44.970381,-93.053631,extracted
4173902,"TUESDAY, JUNE 23, 2015",742 ENGLEWOOD AVE ,1,7,Resolved,Complaint,Tall Grass,No,"742 ENGLEWOOD AVE
St Paul, MN
(44.963866, -93.131642)",44.963866,-93.131642,extracted
4173903,"TUESDAY, JUNE 23, 2015",765 ENGLEWOOD AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"765 ENGLEWOOD AVE
St Paul, MN
(44.963878, -93.132542)",44.963878,-93.132542,extracted
4173904,"TUESDAY, JUNE 23, 2015",1536 OSCEOLA AVE ,3,14,In Compliance,Complaint,Garbage Rubbish,No,"1536 OSCEOLA AVE
St Paul, MN
(44.936103, -93.165182)",44.936103,-93.165182,extracted
4173905,"TUESDAY, JUNE 23, 2015",770 ENGLEWOOD AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"770 ENGLEWOOD AVE
St Paul, MN
(44.963883, -93.13287)",44.963883,-93.13287,extracted
4173908,"TUESDAY, JUNE 23, 2015",794 ENGLEWOOD AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"794 ENGLEWOOD AVE
St Paul, MN
(44.963891, -93.133495)",44.963891,-93.133495,extracted
4173909,"TUESDAY, JUNE 23, 2015",800 ENGLEWOOD AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"800 ENGLEWOOD AVE
St Paul, MN
(44.963897, -93.134143)",44.963897,-93.134143,extracted
4173911,"TUESDAY, JUNE 23, 2015",814 ENGLEWOOD AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"814 ENGLEWOOD AVE
St Paul, MN
(44.963894, -93.134597)",44.963894,-93.134597,extracted
4173912,"TUESDAY, JUNE 23, 2015",828 ENGLEWOOD AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"828 ENGLEWOOD AVE
St Paul, MN
(44.96389, -93.135215)",44.96389,-93.135215,extracted
4173913,"TUESDAY, JUNE 23, 2015",915 EDMUND AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"915 EDMUND AVE
St Paul, MN
(44.958422, -93.138683)",44.958422,-93.138683,extracted
4173915,"TUESDAY, JUNE 23, 2015",933 7TH ST W,2,9,Open,Complaint,Sidewalk,No,"933 7TH ST W
St Paul, MN
(44.92811, -93.126128)",44.92811,-93.126128,extracted
4173923,"TUESDAY, JUNE 23, 2015",752 JESSIE ST ,5,5,Resolved,Complaint,Garbage Rubbish,No,"752 JESSIE ST
St Paul, MN
(44.964036, -93.077324)",44.964036,-93.077324,extracted
4173925,"TUESDAY, JUNE 23, 2015",657 BEDFORD ST ,5,5,Resolved,Complaint,Tall Grass,No,"657 BEDFORD ST
St Paul, MN
(44.961072, -93.077702)",44.961072,-93.077702,extracted
4173932,"TUESDAY, JUNE 23, 2015",604 ROBERT ST S,2,3,Resolved,Complaint,Tall Grass,No,"604 ROBERT ST S
St Paul, MN
(44.927695, -93.080671)",44.927695,-93.080671,extracted
4173933,"TUESDAY, JUNE 23, 2015",604 ROBERT ST S,2,3,Resolved,Complaint,Garbage Rubbish,No,"604 ROBERT ST S
St Paul, MN
(44.927695, -93.080671)",44.927695,-93.080671,extracted
4173942,"TUESDAY, JUNE 23, 2015",683 BEDFORD ST ,5,5,Under Review,Complaint,Tree,No,"683 BEDFORD ST
St Paul, MN
(44.961903, -93.077695)",44.961903,-93.077695,extracted
4173943,"TUESDAY, JUNE 23, 2015",726 EDMUND AVE ,1,7,Resolved,Complaint,Tall Grass,No,"726 EDMUND AVE
St Paul, MN
(44.95842, -93.1308)",44.95842,-93.1308,extracted
4173944,"TUESDAY, JUNE 23, 2015",806 THOMAS AVE ,1,7,Resolved,Complaint,Tall Grass,No,"806 THOMAS AVE
St Paul, MN
(44.959329, -93.134313)",44.959329,-93.134313,extracted
4173945,"TUESDAY, JUNE 23, 2015",780 THOMAS AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"780 THOMAS AVE
St Paul, MN
(44.959329, -93.133174)",44.959329,-93.133174,extracted
4173951,"TUESDAY, JUNE 23, 2015",300 JOHNSON PKWY ,7,4,Resolved,Complaint,Garbage Rubbish,No,"300 JOHNSON PKWY
St Paul, MN
(44.950416, -93.047369)",44.950416,-93.047369,extracted
4173956,"TUESDAY, JUNE 23, 2015",1228 4TH ST E,7,4,Resolved,Complaint,Garbage Rubbish,No,"1228 4TH ST E
St Paul, MN
(44.95857, -93.048705)",44.95857,-93.048705,extracted
4173963,"TUESDAY, JUNE 23, 2015",1200 5TH ST E,7,4,In Compliance,Complaint,Tall Grass,No,"1200 5TH ST E
St Paul, MN
(44.959502, -93.049579)",44.959502,-93.049579,extracted
4173964,"TUESDAY, JUNE 23, 2015",1216 5TH ST E,7,4,In Compliance,Complaint,Tall Grass,No,"1216 5TH ST E
St Paul, MN
(44.959498, -93.049161)",44.959498,-93.049161,extracted
4173966,"TUESDAY, JUNE 23, 2015",642 CHARLES AVE ,1,7,Open,Complaint,Tall Grass,No,"642 CHARLES AVE
St Paul, MN
(44.957527, -93.127351)",44.957527,-93.127351,extracted
4173967,"TUESDAY, JUNE 23, 2015",646 CHARLES AVE ,1,7,Resolved,Complaint,Tall Grass,No,"646 CHARLES AVE
St Paul, MN
(44.957526, -93.127468)",44.957526,-93.127468,extracted
4173968,"TUESDAY, JUNE 23, 2015",1357 JESSIE ST ,5,5,Resolved,Complaint,Tall Grass,No,"1357 JESSIE ST
St Paul, MN
(44.982034, -93.077352)",44.982034,-93.077352,extracted
4173975,"TUESDAY, JUNE 23, 2015",1704 MARYLAND AVE E,6,2,Resolved,Complaint,Tall Grass,No,"1704 MARYLAND AVE E
St Paul, MN
(44.977517, -93.028492)",44.977517,-93.028492,extracted
4173976,"TUESDAY, JUNE 23, 2015",797 DULUTH ST ,6,4,Resolved,Complaint,Garbage Rubbish,No,"797 DULUTH ST
St Paul, MN
(44.965172, -93.050801)",44.965172,-93.050801,extracted
4173988,"TUESDAY, JUNE 23, 2015",59 LEXINGTON PKWY S,2,16,Resolved,Complaint,Tall Grass,No,"59 LEXINGTON PKWY S
St Paul, MN
(44.939728, -93.146589)",44.939728,-93.146589,extracted
4173989,"TUESDAY, JUNE 23, 2015",63 LEXINGTON PKWY S,2,16,Resolved,Complaint,Tall Grass,No,"63 LEXINGTON PKWY S
St Paul, MN
(44.939593, -93.146588)",44.939593,-93.146588,extracted
4173990,"TUESDAY, JUNE 23, 2015",972 DAYTON AVE ,1,8,Resolved,Complaint,Tall Grass,No,"972 DAYTON AVE
St Paul, MN
(44.947446, -93.141111)",44.947446,-93.141111,extracted
4173992,"TUESDAY, JUNE 23, 2015",959 DAYTON AVE ,1,8,Resolved,Complaint,Tall Grass,No,"959 DAYTON AVE
St Paul, MN
(44.947443, -93.14066)",44.947443,-93.14066,extracted
4174000,"TUESDAY, JUNE 23, 2015",526 ST ALBANS ST N,1,7,Resolved,Complaint,Tall Grass,No,"526 ST ALBANS ST N
St Paul, MN
(44.95697, -93.128898)",44.95697,-93.128898,extracted
4174001,"TUESDAY, JUNE 23, 2015",679 CHARLES AVE ,1,7,Resolved,Complaint,Tall Grass,No,"679 CHARLES AVE
St Paul, MN
(44.957523, -93.128713)",44.957523,-93.128713,extracted
4174002,"TUESDAY, JUNE 23, 2015",673 SHERBURNE AVE ,1,7,Resolved,Complaint,Tall Grass,No,"673 SHERBURNE AVE
St Paul, MN
(44.956622, -93.128569)",44.956622,-93.128569,extracted
4174003,"TUESDAY, JUNE 23, 2015",590 MINNEHAHA AVE W,1,7,In Compliance,Complaint,Tall Grass,No,"590 MINNEHAHA AVE W
St Paul, MN
(44.962949, -93.125117)",44.962949,-93.125117,extracted
4174005,"TUESDAY, JUNE 23, 2015",771 SHERBURNE AVE ,1,7,Resolved,Complaint,Garbage Rubbish,No,"771 SHERBURNE AVE
St Paul, MN
(44.956628, -93.132703)",44.956628,-93.132703,extracted
4174008,"TUESDAY, JUNE 23, 2015",912 PARK ST ,1,6,In Compliance,Complaint,Tall Grass,No,"912 PARK ST
St Paul, MN
(44.968814, -93.103836)",44.968814,-93.103836,extracted
4174011,"TUESDAY, JUNE 23, 2015",280 STINSON ST ,1,6,Resolved,Complaint,Tall Grass,No,"280 STINSON ST
St Paul, MN
(44.969323, -93.111887)",44.969323,-93.111887,extracted
4174013,"TUESDAY, JUNE 23, 2015",280 STINSON ST ,1,6,Resolved,Complaint,Garbage Rubbish,No,"280 STINSON ST
St Paul, MN
(44.969323, -93.111887)",44.969323,-93.111887,extracted
4174014,"TUESDAY, JUNE 23, 2015",514 MINNEHAHA AVE W,1,7,Under Review,Complaint,Certificate of Occupancy,No,"514 MINNEHAHA AVE W
St Paul, MN
(44.962971, -93.121652)",44.962971,-93.121652,extracted
4174017,"TUESDAY, JUNE 23, 2015",1083 SHERBURNE AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"1083 SHERBURNE AVE
St Paul, MN
(44.956646, -93.145812)",44.956646,-93.145812,extracted
4174018,"TUESDAY, JUNE 23, 2015",1046 VAN BUREN AVE ,1,7,Resolved,Complaint,Tall Grass,No,"1046 VAN BUREN AVE
St Paul, MN
(44.962097, -93.144371)",44.962097,-93.144371,extracted
4174019,"TUESDAY, JUNE 23, 2015",1057 VAN BUREN AVE ,1,7,Open,Complaint,Tall Grass,No,"1057 VAN BUREN AVE
St Paul, MN
(44.962098, -93.144899)",44.962098,-93.144899,extracted
4174021,"TUESDAY, JUNE 23, 2015",280 STINSON ST ,1,6,Resolved,Complaint,Garbage Rubbish,No,"280 STINSON ST
St Paul, MN
(44.969323, -93.111887)",44.969323,-93.111887,extracted
4174022,"TUESDAY, JUNE 23, 2015",1025 SEMINARY AVE ,1,7,Resolved,Complaint,Tall Grass,No,"1025 SEMINARY AVE
St Paul, MN
(44.964812, -93.143377)",44.964812,-93.143377,extracted
4174023,"TUESDAY, JUNE 23, 2015",719 CHARLES AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"719 CHARLES AVE
St Paul, MN
(44.957514, -93.130479)",44.957514,-93.130479,extracted
4174025,"TUESDAY, JUNE 23, 2015",723 CHARLES AVE ,1,7,In Compliance,Complaint,Tall Grass,No,"723 CHARLES AVE
St Paul, MN
(44.957513, -93.130635)",44.957513,-93.130635,extracted
4174027,"TUESDAY, JUNE 23, 2015",554 ST ALBANS ST N,1,7,In Compliance,Complaint,Tall Grass,No,"554 ST ALBANS ST N
St Paul, MN
(44.958031, -93.128906)",44.958031,-93.128906,extracted
4174035,"TUESDAY, JUNE 23, 2015",1082 LAFOND AVE ,1,7,Transfer to VB,Complaint,Tall Grass,No,"1082 LAFOND AVE
St Paul, MN
(44.960275, -93.14572)",44.960275,-93.14572,extracted
4174036,"TUESDAY, JUNE 23, 2015",240 BAKER ST E,2,3,Resolved,Complaint,Tall Grass,No,"240 BAKER ST E
St Paul, MN
(44.926657, -93.075496)",44.926657,-93.075496,extracted
4174038,"TUESDAY, JUNE 23, 2015",Mississippi National River and Recreation Area ,,,Resolved,Complaint,Park/Playground,No,"Mississippi National River and Recreation Area
St Paul, MN
",0,0,0
4174040,"TUESDAY, JUNE 23, 2015",260 BAKER ST E,2,3,Transfer to VB,Complaint,Tall Grass,No,"260 BAKER ST E
St Paul, MN
(44.926657, -93.074954)",44.926657,-93.074954,extracted
4174041,"TUESDAY, JUNE 23, 2015",225 SIDNEY ST W,2,3,Under Review,Complaint,Overhanging Vegetation (Sidewalk/Alley),No,"225 SIDNEY ST W
St Paul, MN
(44.923685, -93.094983)",44.923685,-93.094983,extracted
4174042,"TUESDAY, JUNE 23, 2015",1650 GROTTO ST N,5,10,In Compliance,Complaint,Exterior,No,"1650 GROTTO ST N
St Paul, MN
(44.990807, -93.131199)",44.990807,-93.131199,extracted
4174050,"TUESDAY, JUNE 23, 2015",1619 MARYLAND AVE E,6,2,Under Review,Complaint,Certificate of Occupancy,No,"1619 MARYLAND AVE E
St Paul, MN
(44.977521, -93.03229)",44.977521,-93.03229,extracted
4174057,"TUESDAY, JUNE 23, 2015",237 CURTICE ST E,2,3,Resolved,Complaint,Garbage Rubbish,No,"237 CURTICE ST E
St Paul, MN
(44.923086, -93.0757)",44.923086,-93.0757,extracted
4174065,"TUESDAY, JUNE 23, 2015",241 CURTICE ST E,2,3,Resolved,Complaint,Vehicle/Abandoned,No,"241 CURTICE ST E
St Paul, MN
(44.923087, -93.075539)",44.923087,-93.075539,extracted
4174066,"TUESDAY, JUNE 23, 2015",1871 STANFORD AVE ,3,14,Resolved,Complaint,Garbage Rubbish,No,"1871 STANFORD AVE
St Paul, MN
(44.932482, -93.17975)",44.932482,-93.17975,extracted
4174069,"TUESDAY, JUNE 23, 2015",639 HUMBOLDT AVE ,2,3,In Compliance,Complaint,Tall Grass,No,"639 HUMBOLDT AVE
St Paul, MN
(44.926714, -93.085083)",44.926714,-93.085083,extracted
4174070,"TUESDAY, JUNE 23, 2015",2021 FREMONT AVE ,7,1,Transfer to VB,Complaint,Tall Grass,No,"2021 FREMONT AVE
St Paul, MN
(44.957651, -93.015091)",44.957651,-93.015091,extracted
4174071,"TUESDAY, JUNE 23, 2015",526 WINSLOW AVE ,2,3,In Compliance,Complaint,Tall Grass,No,"526 WINSLOW AVE
St Paul, MN
(44.930007, -93.089565)",44.930007,-93.089565,extracted
4174077,"TUESDAY, JUNE 23, 2015",103 ROBIE ST W,2,3,Resolved,Complaint,Garbage Rubbish,No,"103 ROBIE ST W
St Paul, MN
(44.930555, -93.090022)",44.930555,-93.090022,extracted
4174078,"TUESDAY, JUNE 23, 2015",2138 SCENIC PLACE ,7,1,Transfer to VB,Complaint,Tall Grass,No,"2138 SCENIC PLACE
St Paul, MN
(44.949428, -93.009481)",44.949428,-93.009481,extracted
4174086,"TUESDAY, JUNE 23, 2015",1128 BEECH ST ,7,4,Transfer to VB,Complaint,Tall Grass,No,"1128 BEECH ST
St Paul, MN
(44.962158, -93.052797)",44.962158,-93.052797,extracted
4174091,"TUESDAY, JUNE 23, 2015",110 ST ALBANS ST N,1,8,In Compliance,Complaint,Tall Grass,No,"110 ST ALBANS ST N
St Paul, MN
(44.944324, -93.1288)",44.944324,-93.1288,extracted
4174096,"TUESDAY, JUNE 23, 2015",At the southbound exit of Ayd Mill Rd onto Jefferson Ave,,,Resolved,FYI - No Response Required,Miscellaneous,No,"At the southbound exit of Ayd Mill Rd onto Jefferson Ave
St Paul, MN
",1,0,0
4174097,"TUESDAY, JUNE 23, 2015",622 GORMAN AVE ,2,3,Under Review,Complaint,Vacant Building Monitoring,No,"622 GORMAN AVE
St Paul, MN
(44.927375, -93.08364)",44.927375,-93.08364,extracted
4174108,"TUESDAY, JUNE 23, 2015",1113 MARION ST ,5,6,Resolved,Complaint,Exterior,No,"1113 MARION ST
St Paul, MN
(44.974775, -93.109758)",44.974775,-93.109758,extracted
4174114,"TUESDAY, JUNE 23, 2015",163 MILTON ST N,1,8,Resolved,Complaint,Zoning,No,"163 MILTON ST N
St Paul, MN
(44.946643, -93.139013)",44.946643,-93.139013,extracted
4174124,"TUESDAY, JUNE 23, 2015",716 MAGNOLIA AVE E,6,5,Transferred - Closed,Complaint,Certificate of Occupancy,No,"716 MAGNOLIA AVE E
St Paul, MN
(44.973877, -93.07035)",44.973877,-93.07035,extracted
4174130,"TUESDAY, JUNE 23, 2015",1784 NORFOLK AVE ,3,15,Transfer to VB,Complaint,Tall Grass,No,"1784 NORFOLK AVE
St Paul, MN
(44.898083, -93.175798)",44.898083,-93.175798,extracted
4174136,"TUESDAY, JUNE 23, 2015",Dale & University ,,,Resolved,Complaint,Traffic Sign/Light New,No,"Dale &amp; University
St Paul, MN
",0,0,0
4174143,"TUESDAY, JUNE 23, 2015",Grand Ave,,,Resolved,FYI - No Response Required,Parking,No,"Grand Ave
St Paul, MN
",0,0,0
4174145,"TUESDAY, JUNE 23, 2015",1114 MCLEAN AVE ,7,4,In Compliance,Complaint,Dumping,No,"1114 MCLEAN AVE
St Paul, MN
(44.950442, -93.053606)",44.950442,-93.053606,extracted
4174147,"TUESDAY, JUNE 23, 2015",184 WINONA ST E,2,3,Resolved,Complaint,Exterior,No,"184 WINONA ST E
St Paul, MN
(44.921307, -93.07704)",44.921307,-93.07704,extracted
4174150,"TUESDAY, JUNE 23, 2015",735 MANOMIN AVE ,2,3,Resolved,Complaint,Garbage Rubbish,No,"735 MANOMIN AVE
St Paul, MN
(44.923916, -93.100629)",44.923916,-93.100629,extracted
4174154,"TUESDAY, JUNE 23, 2015",773 MANOMIN AVE ,2,3,Resolved,Complaint,Garbage Rubbish,No,"773 MANOMIN AVE
St Paul, MN
(44.922797, -93.100604)",44.922797,-93.100604,extracted
4174156,"TUESDAY, JUNE 23, 2015",Sherwood Avenue ,,,Open,Complaint,Crime,No,"Sherwood Avenue
St Paul, MN
",0,0,0
4174157,"TUESDAY, JUNE 23, 2015",1295 RICE ST ,5,6,Transferred - Closed,Complaint,Graffiti,No,"1295 RICE ST
St Paul, MN
(44.980243, -93.105898)",44.980243,-93.105898,extracted
4174162,"TUESDAY, JUNE 23, 2015",279 GEORGE ST W,2,3,Resolved,Complaint,Exterior,No,"279 GEORGE ST W
St Paul, MN
(44.929603, -93.09733)",44.929603,-93.09733,extracted
4174164,"TUESDAY, JUNE 23, 2015",329 TORONTO ST ,2,9,Resolved,Complaint,Garbage Rubbish,No,"329 TORONTO ST
St Paul, MN
(44.931366, -93.12569)",44.931366,-93.12569,extracted
4174165,"TUESDAY, JUNE 23, 2015",Nebraska & St Albans,,,Resolved,Complaint,Graffiti,No,"Nebraska &amp; St Albans
St Paul, MN
",0,0,0
4174167,"TUESDAY, JUNE 23, 2015",895 FRY ST ,4,11,Under Review,Complaint,Certificate of Occupancy,No,"895 FRY ST
St Paul, MN
(44.967788, -93.168791)",44.967788,-93.168791,extracted
4174170,"TUESDAY, JUNE 23, 2015",899 HATCH AVE ,5,10,Open,Complaint,Permit,No,"899 HATCH AVE
St Paul, MN
(44.971319, -93.138136)",44.971319,-93.138136,extracted
4173751,"TUESDAY, JUNE 23, 2015",1660 LAFOND AVE ,4,11,Under Review,Complaint,Tall Grass,No,"1660 LAFOND AVE
St Paul, MN
(44.960161, -93.170486)",44.960161,-93.170486,extracted
4173760,"TUESDAY, JUNE 23, 2015",45 10TH ST W,2,17,Open,Complaint,Noise,No,"45 10TH ST W
St Paul, MN
(44.948774, -93.100808)",44.948774,-93.100808,extracted
4173838,"TUESDAY, JUNE 23, 2015",1044 JACKSON ST ,5,6,In Compliance,Complaint,Exterior,No,"1044 JACKSON ST
St Paul, MN
(44.972657, -93.096375)",44.972657,-93.096375,extracted
4173931,"TUESDAY, JUNE 23, 2015",Nevada & White Bear Avenue,,,Resolved,Complaint,Dumping,No,"Nevada &amp; White Bear Avenue
St Paul, MN
",0,0,0
4174074,"TUESDAY, JUNE 23, 2015",1095 ST PAUL AVE ,3,15,Under Review,Complaint,Exterior,No,"1095 ST PAUL AVE
St Paul, MN
(44.908797, -93.182325)",44.908797,-93.182325,extracted
4174092,"TUESDAY, JUNE 23, 2015",110 ST ALBANS ST N,1,8,In Compliance,Complaint,Exterior,No,"110 ST ALBANS ST N
St Paul, MN
(44.944324, -93.1288)",44.944324,-93.1288,extracted
4174193,"WEDNESDAY, JUNE 24, 2015",966 CENTRAL AVE W,1,8,Resolved,Complaint,Garbage Rubbish,No,"966 CENTRAL AVE W
St Paul, MN
(44.953026, -93.140894)",44.953026,-93.140894,extracted
4174194,"WEDNESDAY, JUNE 24, 2015",938 CENTRAL AVE W,1,8,Resolved,Complaint,Garbage Rubbish,No,"938 CENTRAL AVE W
St Paul, MN
(44.953026, -93.13981)",44.953026,-93.13981,extracted
4174204,"WEDNESDAY, JUNE 24, 2015",935 CENTRAL AVE W,1,8,Resolved,Complaint,Garbage Rubbish,No,"935 CENTRAL AVE W
St Paul, MN
(44.953026, -93.139656)",44.953026,-93.139656,extracted
4174214,"WEDNESDAY, JUNE 24, 2015",959 CENTRAL AVE W,1,8,Resolved,Complaint,Garbage Rubbish,No,"959 CENTRAL AVE W
St Paul, MN
(44.953026, -93.140663)",44.953026,-93.140663,extracted
4174215,"WEDNESDAY, JUNE 24, 2015",290 STINSON ST ,1,6,Under Review,Complaint,Garbage Rubbish,No,"290 STINSON ST
St Paul, MN
(44.969326, -93.11235)",44.969326,-93.11235,extracted
4174225,"WEDNESDAY, JUNE 24, 2015",1077 YORK AVE ,6,5,Resolved,Complaint,Exterior,No,"1077 YORK AVE
St Paul, MN
(44.96852, -93.054995)",44.96852,-93.054995,extracted
4174230,"WEDNESDAY, JUNE 24, 2015",623 MARYLAND AVE E,6,5,Transfer to VB,Complaint,Tall Grass,No,"623 MARYLAND AVE E
St Paul, MN
(44.977448, -93.074228)",44.977448,-93.074228,extracted
4174231,"WEDNESDAY, JUNE 24, 2015",507 FRY ST ,4,11,In Compliance,Complaint,Exterior,No,"507 FRY ST
St Paul, MN
(44.95632, -93.16959)",44.95632,-93.16959,extracted
4174233,"WEDNESDAY, JUNE 24, 2015",749 MARYLAND AVE E,6,5,Resolved,Complaint,Vehicle/Abandoned,No,"749 MARYLAND AVE E
St Paul, MN
(44.977507, -93.068874)",44.977507,-93.068874,extracted
4174236,"WEDNESDAY, JUNE 24, 2015",935 CENTRAL AVE W,1,8,Under Review,Complaint,Vacant Building Addtl Info,No,"935 CENTRAL AVE W
St Paul, MN
(44.953026, -93.139656)",44.953026,-93.139656,extracted
4174239,"WEDNESDAY, JUNE 24, 2015",984 DAYTON AVE ,1,8,In Compliance,Complaint,Exterior,No,"984 DAYTON AVE
St Paul, MN
(44.947448, -93.141757)",44.947448,-93.141757,extracted
4174240,"WEDNESDAY, JUNE 24, 2015",1361 BARCLAY ST ,6,2,Under Review,Complaint,Tall Grass,No,"1361 BARCLAY ST
St Paul, MN
(44.982506, -93.038021)",44.982506,-93.038021,extracted
4174242,"WEDNESDAY, JUNE 24, 2015",1050 SHERBURNE AVE ,1,7,In Compliance,Complaint,Exterior,No,"1050 SHERBURNE AVE
St Paul, MN
(44.956648, -93.144601)",44.956648,-93.144601,extracted
4174245,"WEDNESDAY, JUNE 24, 2015",356 MORTON ST W,2,3,Resolved,Complaint,Tree,No,"356 MORTON ST W
St Paul, MN
(44.925618, -93.100432)",44.925618,-93.100432,extracted
4174248,"WEDNESDAY, JUNE 24, 2015",2137 NORTONIA AVE ,7,2,Transfer to VB,Complaint,Tall Grass,No,"2137 NORTONIA AVE
St Paul, MN
(44.967329, -93.011216)",44.967329,-93.011216,extracted
4174249,"WEDNESDAY, JUNE 24, 2015",781 PIERCE BUTLER ROUTE ,1,7,Resolved,Complaint,Garbage Rubbish,No,"781 PIERCE BUTLER ROUTE
St Paul, MN
(44.964717, -93.133156)",44.964717,-93.133156,extracted
4174258,"WEDNESDAY, JUNE 24, 2015",964 AVON ST N,5,10,In Compliance,Complaint,Exterior,No,"964 AVON ST N
St Paul, MN
(44.97044, -93.133417)",44.97044,-93.133417,extracted
4174259,"WEDNESDAY, JUNE 24, 2015",560 AURORA AVE ,1,8,Under Review,Complaint,Permit,No,"560 AURORA AVE
St Paul, MN
(44.954304, -93.122706)",44.954304,-93.122706,extracted
